keno számok kettesével: ;1;2; előfordulás ;495
keno számok kettesével: ;27;45; előfordulás ;455
keno számok kettesével: ;27;46; előfordulás ;455
keno számok kettesével: ;27;47; előfordulás ;439
keno számok kettesével: ;27;48; előfordulás ;437
keno számok kettesével: ;27;49; előfordulás ;415
keno számok kettesével: ;27;50; előfordulás ;461
keno számok kettesével: ;27;51; előfordulás ;426
keno számok kettesével: ;27;52; előfordulás ;445
keno számok kettesével: ;27;53; előfordulás ;452
keno számok kettesével: ;27;54; előfordulás ;427
keno számok kettesével: ;27;55; előfordulás ;458
keno számok kettesével: ;27;56; előfordulás ;451
keno számok kettesével: ;27;57; előfordulás ;439
keno számok kettesével: ;27;58; előfordulás ;395
keno számok kettesével: ;27;59; előfordulás ;429
keno számok kettesével: ;27;60; előfordulás ;452
keno számok kettesével: ;27;61; előfordulás ;450
keno számok kettesével: ;27;62; előfordulás ;435
keno számok kettesével: ;27;63; előfordulás ;460
keno számok kettesével: ;27;64; előfordulás ;431
keno számok kettesével: ;27;65; előfordulás ;448
keno számok kettesével: ;27;66; előfordulás ;458
keno számok kettesével: ;27;67; előfordulás ;460
keno számok kettesével: ;27;68; előfordulás ;428
keno számok kettesével: ;27;69; előfordulás ;411
keno számok kettesével: ;27;70; előfordulás ;418
keno számok kettesével: ;27;71; előfordulás ;414
keno számok kettesével: ;27;72; előfordulás ;421
keno számok kettesével: ;27;73; előfordulás ;441
keno számok kettesével: ;27;74; előfordulás ;462
keno számok kettesével: ;27;75; előfordulás ;414
keno számok kettesével: ;27;76; előfordulás ;430
keno számok kettesével: ;27;77; előfordulás ;414
keno számok kettesével: ;27;78; előfordulás ;413
keno számok kettesével: ;27;79; előfordulás ;451
keno számok kettesével: ;27;80; előfordulás ;436
keno számok kettesével: ;28;29; előfordulás ;442
keno számok kettesével: ;28;30; előfordulás ;421
keno számok kettesével: ;28;31; előfordulás ;449
keno számok kettesével: ;28;32; előfordulás ;413
keno számok kettesével: ;28;33; előfordulás ;459
keno számok kettesével: ;28;34; előfordulás ;443
keno számok kettesével: ;28;35; előfordulás ;402
keno számok kettesével: ;28;36; előfordulás ;457
keno számok kettesével: ;28;37; előfordulás ;391
keno számok kettesével: ;28;38; előfordulás ;397
keno számok kettesével: ;28;39; előfordulás ;391
keno számok kettesével: ;28;40; előfordulás ;428
keno számok kettesével: ;28;41; előfordulás ;410
keno számok kettesével: ;28;42; előfordulás ;446
keno számok kettesével: ;28;43; előfordulás ;458
keno számok kettesével: ;28;44; előfordulás ;452
keno számok kettesével: ;28;45; előfordulás ;442
keno számok kettesével: ;28;46; előfordulás ;421
keno számok kettesével: ;28;47; előfordulás ;456
keno számok kettesével: ;28;48; előfordulás ;442
keno számok kettesével: ;28;49; előfordulás ;447
keno számok kettesével: ;28;50; előfordulás ;461
keno számok kettesével: ;28;51; előfordulás ;416
keno számok kettesével: ;28;52; előfordulás ;435
keno számok kettesével: ;28;53; előfordulás ;429
keno számok kettesével: ;28;54; előfordulás ;450
keno számok kettesével: ;28;55; előfordulás ;439
keno számok kettesével: ;28;56; előfordulás ;429
keno számok kettesével: ;28;57; előfordulás ;439
keno számok kettesével: ;28;58; előfordulás ;397
keno számok kettesével: ;28;59; előfordulás ;426
keno számok kettesével: ;28;60; előfordulás ;441
keno számok kettesével: ;28;61; előfordulás ;443
keno számok kettesével: ;28;62; előfordulás ;401
keno számok kettesével: ;28;63; előfordulás ;441
keno számok kettesével: ;28;64; előfordulás ;452
keno számok kettesével: ;28;65; előfordulás ;408
keno számok kettesével: ;28;66; előfordulás ;437
keno számok kettesével: ;28;67; előfordulás ;459
keno számok kettesével: ;28;68; előfordulás ;458
keno számok kettesével: ;28;69; előfordulás ;423
keno számok kettesével: ;28;70; előfordulás ;435
keno számok kettesével: ;28;71; előfordulás ;425
keno számok kettesével: ;28;72; előfordulás ;436
keno számok kettesével: ;28;73; előfordulás ;440
keno számok kettesével: ;28;74; előfordulás ;427
keno számok kettesével: ;28;75; előfordulás ;415
keno számok kettesével: ;28;76; előfordulás ;425
keno számok kettesével: ;28;77; előfordulás ;432
keno számok kettesével: ;28;78; előfordulás ;422
keno számok kettesével: ;28;79; előfordulás ;456
keno számok kettesével: ;28;80; előfordulás ;442
keno számok kettesével: ;29;30; előfordulás ;378
keno számok kettesével: ;29;31; előfordulás ;413
keno számok kettesével: ;29;32; előfordulás ;417
keno számok kettesével: ;29;33; előfordulás ;442
keno számok kettesével: ;29;34; előfordulás ;411
keno számok kettesével: ;29;35; előfordulás ;446
keno számok kettesével: ;29;36; előfordulás ;424
keno számok kettesével: ;29;37; előfordulás ;410
keno számok kettesével: ;29;38; előfordulás ;436
keno számok kettesével: ;29;39; előfordulás ;439
keno számok kettesével: ;29;40; előfordulás ;377
keno számok kettesével: ;29;41; előfordulás ;406
keno számok kettesével: ;29;42; előfordulás ;426
keno számok kettesével: ;29;43; előfordulás ;438
keno számok kettesével: ;29;44; előfordulás ;427
keno számok kettesével: ;29;45; előfordulás ;405
keno számok kettesével: ;29;46; előfordulás ;382
keno számok kettesével: ;29;47; előfordulás ;426
keno számok kettesével: ;29;48; előfordulás ;415
keno számok kettesével: ;29;49; előfordulás ;413
keno számok kettesével: ;29;50; előfordulás ;445
keno számok kettesével: ;29;51; előfordulás ;404
keno számok kettesével: ;29;52; előfordulás ;401
keno számok kettesével: ;29;53; előfordulás ;397
keno számok kettesével: ;29;54; előfordulás ;436
keno számok kettesével: ;29;55; előfordulás ;401
keno számok kettesével: ;29;56; előfordulás ;429
keno számok kettesével: ;29;57; előfordulás ;457
keno számok kettesével: ;29;58; előfordulás ;392
keno számok kettesével: ;29;59; előfordulás ;397
keno számok kettesével: ;29;60; előfordulás ;414
keno számok kettesével: ;29;61; előfordulás ;426
keno számok kettesével: ;29;62; előfordulás ;444
keno számok kettesével: ;29;63; előfordulás ;396
keno számok kettesével: ;29;64; előfordulás ;417
keno számok kettesével: ;29;65; előfordulás ;402
keno számok kettesével: ;29;66; előfordulás ;455
keno számok kettesével: ;29;67; előfordulás ;435
keno számok kettesével: ;29;68; előfordulás ;399
keno számok kettesével: ;29;69; előfordulás ;412
keno számok kettesével: ;29;70; előfordulás ;400
keno számok kettesével: ;29;71; előfordulás ;383
keno számok kettesével: ;29;72; előfordulás ;408
keno számok kettesével: ;29;73; előfordulás ;433
keno számok kettesével: ;29;74; előfordulás ;430
keno számok kettesével: ;29;75; előfordulás ;392
keno számok kettesével: ;29;76; előfordulás ;452
keno számok kettesével: ;29;77; előfordulás ;441
keno számok kettesével: ;29;78; előfordulás ;384
keno számok kettesével: ;29;79; előfordulás ;421
keno számok kettesével: ;29;80; előfordulás ;461
keno számok kettesével: ;30;31; előfordulás ;413
keno számok kettesével: ;30;32; előfordulás ;385
keno számok kettesével: ;30;33; előfordulás ;420
keno számok kettesével: ;30;34; előfordulás ;401
keno számok kettesével: ;30;35; előfordulás ;404
keno számok kettesével: ;30;36; előfordulás ;398
keno számok kettesével: ;30;37; előfordulás ;410
keno számok kettesével: ;30;38; előfordulás ;418
keno számok kettesével: ;30;39; előfordulás ;398
keno számok kettesével: ;30;40; előfordulás ;393
keno számok kettesével: ;30;41; előfordulás ;426
keno számok kettesével: ;30;42; előfordulás ;425
keno számok kettesével: ;30;43; előfordulás ;411
keno számok kettesével: ;30;44; előfordulás ;429
keno számok kettesével: ;30;45; előfordulás ;426
keno számok kettesével: ;30;46; előfordulás ;416
keno számok kettesével: ;30;47; előfordulás ;432
keno számok kettesével: ;30;48; előfordulás ;426
keno számok kettesével: ;30;49; előfordulás ;405
keno számok kettesével: ;30;50; előfordulás ;408
keno számok kettesével: ;30;51; előfordulás ;418
keno számok kettesével: ;30;52; előfordulás ;398
keno számok kettesével: ;30;53; előfordulás ;408
keno számok kettesével: ;30;54; előfordulás ;427
keno számok kettesével: ;30;55; előfordulás ;423
keno számok kettesével: ;30;56; előfordulás ;398
keno számok kettesével: ;30;57; előfordulás ;415
keno számok kettesével: ;30;58; előfordulás ;377
keno számok kettesével: ;30;59; előfordulás ;388
keno számok kettesével: ;30;60; előfordulás ;434
keno számok kettesével: ;30;61; előfordulás ;434
keno számok kettesével: ;30;62; előfordulás ;418
keno számok kettesével: ;30;63; előfordulás ;421
keno számok kettesével: ;30;64; előfordulás ;409
keno számok kettesével: ;30;65; előfordulás ;426
keno számok kettesével: ;30;66; előfordulás ;409
keno számok kettesével: ;30;67; előfordulás ;429
keno számok kettesével: ;30;68; előfordulás ;414
keno számok kettesével: ;30;69; előfordulás ;386
keno számok kettesével: ;30;70; előfordulás ;433
keno számok kettesével: ;30;71; előfordulás ;390
keno számok kettesével: ;30;72; előfordulás ;408
keno számok kettesével: ;30;73; előfordulás ;396
keno számok kettesével: ;30;74; előfordulás ;413
keno számok kettesével: ;30;75; előfordulás ;371
keno számok kettesével: ;30;76; előfordulás ;426
keno számok kettesével: ;30;77; előfordulás ;406
keno számok kettesével: ;30;78; előfordulás ;421
keno számok kettesével: ;30;79; előfordulás ;433
keno számok kettesével: ;30;80; előfordulás ;431
keno számok kettesével: ;31;32; előfordulás ;432
keno számok kettesével: ;31;33; előfordulás ;445
keno számok kettesével: ;31;34; előfordulás ;440
keno számok kettesével: ;31;35; előfordulás ;414
keno számok kettesével: ;31;36; előfordulás ;395
keno számok kettesével: ;31;37; előfordulás ;424
keno számok kettesével: ;31;38; előfordulás ;422
keno számok kettesével: ;31;39; előfordulás ;400
keno számok kettesével: ;31;40; előfordulás ;407
keno számok kettesével: ;31;41; előfordulás ;422
keno számok kettesével: ;31;42; előfordulás ;435
keno számok kettesével: ;31;43; előfordulás ;414
keno számok kettesével: ;31;44; előfordulás ;439
keno számok kettesével: ;31;45; előfordulás ;420
keno számok kettesével: ;31;46; előfordulás ;451
keno számok kettesével: ;31;47; előfordulás ;440
keno számok kettesével: ;31;48; előfordulás ;446
keno számok kettesével: ;31;49; előfordulás ;435
keno számok kettesével: ;31;50; előfordulás ;467
keno számok kettesével: ;31;51; előfordulás ;413
keno számok kettesével: ;31;52; előfordulás ;398
keno számok kettesével: ;31;53; előfordulás ;409
keno számok kettesével: ;31;54; előfordulás ;448
keno számok kettesével: ;31;55; előfordulás ;411
keno számok kettesével: ;31;56; előfordulás ;426
keno számok kettesével: ;31;57; előfordulás ;410
keno számok kettesével: ;31;58; előfordulás ;403
keno számok kettesével: ;31;59; előfordulás ;432
keno számok kettesével: ;31;60; előfordulás ;418
keno számok kettesével: ;31;61; előfordulás ;443
keno számok kettesével: ;31;62; előfordulás ;440
keno számok kettesével: ;31;63; előfordulás ;455
keno számok kettesével: ;31;64; előfordulás ;402
keno számok kettesével: ;31;65; előfordulás ;403
keno számok kettesével: ;31;66; előfordulás ;422
keno számok kettesével: ;31;67; előfordulás ;442
keno számok kettesével: ;31;68; előfordulás ;400
keno számok kettesével: ;31;69; előfordulás ;425
keno számok kettesével: ;31;70; előfordulás ;421
keno számok kettesével: ;31;71; előfordulás ;415
keno számok kettesével: ;31;72; előfordulás ;433
keno számok kettesével: ;31;73; előfordulás ;415
keno számok kettesével: ;31;74; előfordulás ;418
keno számok kettesével: ;31;75; előfordulás ;380
keno számok kettesével: ;31;76; előfordulás ;464
keno számok kettesével: ;31;77; előfordulás ;421
keno számok kettesével: ;31;78; előfordulás ;416
keno számok kettesével: ;31;79; előfordulás ;405
keno számok kettesével: ;31;80; előfordulás ;414
keno számok kettesével: ;32;33; előfordulás ;427
keno számok kettesével: ;32;34; előfordulás ;435
keno számok kettesével: ;32;35; előfordulás ;429
keno számok kettesével: ;32;36; előfordulás ;384
keno számok kettesével: ;32;37; előfordulás ;409
keno számok kettesével: ;32;38; előfordulás ;444
keno számok kettesével: ;32;39; előfordulás ;388
keno számok kettesével: ;32;40; előfordulás ;398
keno számok kettesével: ;32;41; előfordulás ;414
keno számok kettesével: ;32;42; előfordulás ;435
keno számok kettesével: ;32;43; előfordulás ;416
keno számok kettesével: ;32;44; előfordulás ;411
keno számok kettesével: ;32;45; előfordulás ;441
keno számok kettesével: ;32;46; előfordulás ;422
keno számok kettesével: ;32;47; előfordulás ;427
keno számok kettesével: ;32;48; előfordulás ;397
keno számok kettesével: ;32;49; előfordulás ;425
keno számok kettesével: ;32;50; előfordulás ;433
keno számok kettesével: ;32;51; előfordulás ;402
keno számok kettesével: ;32;52; előfordulás ;414
keno számok kettesével: ;32;53; előfordulás ;423
keno számok kettesével: ;32;54; előfordulás ;422
keno számok kettesével: ;32;55; előfordulás ;424
keno számok kettesével: ;32;56; előfordulás ;437
keno számok kettesével: ;32;57; előfordulás ;442
keno számok kettesével: ;32;58; előfordulás ;408
keno számok kettesével: ;32;59; előfordulás ;422
keno számok kettesével: ;32;60; előfordulás ;383
keno számok kettesével: ;32;61; előfordulás ;417
keno számok kettesével: ;32;62; előfordulás ;439
keno számok kettesével: ;32;63; előfordulás ;438
keno számok kettesével: ;32;64; előfordulás ;423
keno számok kettesével: ;32;65; előfordulás ;396
keno számok kettesével: ;32;66; előfordulás ;449
keno számok kettesével: ;32;67; előfordulás ;432
keno számok kettesével: ;32;68; előfordulás ;432
keno számok kettesével: ;32;69; előfordulás ;407
keno számok kettesével: ;32;70; előfordulás ;414
keno számok kettesével: ;32;71; előfordulás ;404
keno számok kettesével: ;32;72; előfordulás ;416
keno számok kettesével: ;32;73; előfordulás ;396
keno számok kettesével: ;32;74; előfordulás ;406
keno számok kettesével: ;32;75; előfordulás ;403
keno számok kettesével: ;32;76; előfordulás ;404
keno számok kettesével: ;32;77; előfordulás ;427
keno számok kettesével: ;32;78; előfordulás ;418
keno számok kettesével: ;32;79; előfordulás ;459
keno számok kettesével: ;32;80; előfordulás ;387
keno számok kettesével: ;33;34; előfordulás ;411
keno számok kettesével: ;33;35; előfordulás ;455
keno számok kettesével: ;33;36; előfordulás ;439
keno számok kettesével: ;33;37; előfordulás ;395
keno számok kettesével: ;33;38; előfordulás ;479
keno számok kettesével: ;33;39; előfordulás ;441
keno számok kettesével: ;33;40; előfordulás ;409
keno számok kettesével: ;33;41; előfordulás ;400
keno számok kettesével: ;33;42; előfordulás ;450
keno számok kettesével: ;33;43; előfordulás ;450
keno számok kettesével: ;33;44; előfordulás ;459
keno számok kettesével: ;33;45; előfordulás ;493
keno számok kettesével: ;33;46; előfordulás ;431
keno számok kettesével: ;33;47; előfordulás ;456
keno számok kettesével: ;33;48; előfordulás ;428
keno számok kettesével: ;33;49; előfordulás ;437
keno számok kettesével: ;33;50; előfordulás ;462
keno számok kettesével: ;33;51; előfordulás ;436
keno számok kettesével: ;33;52; előfordulás ;420
keno számok kettesével: ;33;53; előfordulás ;435
keno számok kettesével: ;33;54; előfordulás ;460
keno számok kettesével: ;33;55; előfordulás ;456
keno számok kettesével: ;33;56; előfordulás ;453
keno számok kettesével: ;33;57; előfordulás ;438
keno számok kettesével: ;33;58; előfordulás ;414
keno számok kettesével: ;33;59; előfordulás ;417
keno számok kettesével: ;33;60; előfordulás ;429
keno számok kettesével: ;33;61; előfordulás ;451
keno számok kettesével: ;33;62; előfordulás ;461
keno számok kettesével: ;33;63; előfordulás ;435
keno számok kettesével: ;33;64; előfordulás ;454
keno számok kettesével: ;33;65; előfordulás ;435
keno számok kettesével: ;33;66; előfordulás ;477
keno számok kettesével: ;33;67; előfordulás ;470
keno számok kettesével: ;33;68; előfordulás ;426
keno számok kettesével: ;33;69; előfordulás ;430
keno számok kettesével: ;33;70; előfordulás ;456
keno számok kettesével: ;33;71; előfordulás ;455
keno számok kettesével: ;33;72; előfordulás ;449
keno számok kettesével: ;33;73; előfordulás ;450
keno számok kettesével: ;33;74; előfordulás ;438
keno számok kettesével: ;33;75; előfordulás ;439
keno számok kettesével: ;33;76; előfordulás ;422
keno számok kettesével: ;33;77; előfordulás ;472
keno számok kettesével: ;33;78; előfordulás ;424
keno számok kettesével: ;33;79; előfordulás ;451
keno számok kettesével: ;33;80; előfordulás ;452
keno számok kettesével: ;34;35; előfordulás ;439
keno számok kettesével: ;34;36; előfordulás ;451
keno számok kettesével: ;34;37; előfordulás ;419
keno számok kettesével: ;34;38; előfordulás ;423
keno számok kettesével: ;34;39; előfordulás ;393
keno számok kettesével: ;34;40; előfordulás ;405
keno számok kettesével: ;34;41; előfordulás ;429
keno számok kettesével: ;34;42; előfordulás ;435
keno számok kettesével: ;34;43; előfordulás ;425
keno számok kettesével: ;34;44; előfordulás ;422
keno számok kettesével: ;34;45; előfordulás ;432
keno számok kettesével: ;34;46; előfordulás ;400
keno számok kettesével: ;34;47; előfordulás ;421
keno számok kettesével: ;34;48; előfordulás ;418
keno számok kettesével: ;34;49; előfordulás ;445
keno számok kettesével: ;34;50; előfordulás ;434
keno számok kettesével: ;34;51; előfordulás ;402
keno számok kettesével: ;34;52; előfordulás ;418
keno számok kettesével: ;34;53; előfordulás ;410
keno számok kettesével: ;34;54; előfordulás ;428
keno számok kettesével: ;34;55; előfordulás ;396
keno számok kettesével: ;34;56; előfordulás ;406
keno számok kettesével: ;34;57; előfordulás ;425
keno számok kettesével: ;34;58; előfordulás ;420
keno számok kettesével: ;34;59; előfordulás ;410
keno számok kettesével: ;34;60; előfordulás ;454
keno számok kettesével: ;34;61; előfordulás ;454
keno számok kettesével: ;34;62; előfordulás ;435
keno számok kettesével: ;34;63; előfordulás ;414
keno számok kettesével: ;34;64; előfordulás ;417
keno számok kettesével: ;34;65; előfordulás ;403
keno számok kettesével: ;34;66; előfordulás ;435
keno számok kettesével: ;34;67; előfordulás ;449
keno számok kettesével: ;34;68; előfordulás ;433
keno számok kettesével: ;34;69; előfordulás ;384
keno számok kettesével: ;34;70; előfordulás ;422
keno számok kettesével: ;34;71; előfordulás ;417
keno számok kettesével: ;34;72; előfordulás ;440
keno számok kettesével: ;34;73; előfordulás ;404
keno számok kettesével: ;34;74; előfordulás ;424
keno számok kettesével: ;34;75; előfordulás ;420
keno számok kettesével: ;34;76; előfordulás ;442
keno számok kettesével: ;34;77; előfordulás ;439
keno számok kettesével: ;34;78; előfordulás ;384
keno számok kettesével: ;34;79; előfordulás ;457
keno számok kettesével: ;34;80; előfordulás ;441
keno számok kettesével: ;35;36; előfordulás ;441
keno számok kettesével: ;35;37; előfordulás ;432
keno számok kettesével: ;35;38; előfordulás ;468
keno számok kettesével: ;35;39; előfordulás ;394
keno számok kettesével: ;35;40; előfordulás ;406
keno számok kettesével: ;35;41; előfordulás ;404
keno számok kettesével: ;35;42; előfordulás ;468
keno számok kettesével: ;35;43; előfordulás ;430
keno számok kettesével: ;35;44; előfordulás ;447
keno számok kettesével: ;35;45; előfordulás ;436
keno számok kettesével: ;35;46; előfordulás ;428
keno számok kettesével: ;35;47; előfordulás ;474
keno számok kettesével: ;35;48; előfordulás ;429
keno számok kettesével: ;35;49; előfordulás ;399
keno számok kettesével: ;35;50; előfordulás ;463
keno számok kettesével: ;35;51; előfordulás ;420
keno számok kettesével: ;35;52; előfordulás ;410
keno számok kettesével: ;35;53; előfordulás ;461
keno számok kettesével: ;35;54; előfordulás ;410
keno számok kettesével: ;35;55; előfordulás ;391
keno számok kettesével: ;35;56; előfordulás ;415
keno számok kettesével: ;35;57; előfordulás ;427
keno számok kettesével: ;35;58; előfordulás ;430
keno számok kettesével: ;35;59; előfordulás ;419
keno számok kettesével: ;35;60; előfordulás ;413
keno számok kettesével: ;35;61; előfordulás ;477
keno számok kettesével: ;35;62; előfordulás ;455
keno számok kettesével: ;35;63; előfordulás ;417
keno számok kettesével: ;35;64; előfordulás ;374
keno számok kettesével: ;35;65; előfordulás ;411
keno számok kettesével: ;35;66; előfordulás ;463
keno számok kettesével: ;35;67; előfordulás ;451
keno számok kettesével: ;35;68; előfordulás ;423
keno számok kettesével: ;35;69; előfordulás ;414
keno számok kettesével: ;35;70; előfordulás ;431
keno számok kettesével: ;35;71; előfordulás ;439
keno számok kettesével: ;35;72; előfordulás ;410
keno számok kettesével: ;35;73; előfordulás ;426
keno számok kettesével: ;35;74; előfordulás ;424
keno számok kettesével: ;35;75; előfordulás ;404
keno számok kettesével: ;35;76; előfordulás ;456
keno számok kettesével: ;35;77; előfordulás ;395
keno számok kettesével: ;35;78; előfordulás ;406
keno számok kettesével: ;35;79; előfordulás ;431
keno számok kettesével: ;35;80; előfordulás ;427
keno számok kettesével: ;36;37; előfordulás ;423
keno számok kettesével: ;36;38; előfordulás ;420
keno számok kettesével: ;36;39; előfordulás ;405
keno számok kettesével: ;36;40; előfordulás ;410
keno számok kettesével: ;36;41; előfordulás ;425
keno számok kettesével: ;36;42; előfordulás ;430
keno számok kettesével: ;36;43; előfordulás ;439
keno számok kettesével: ;36;44; előfordulás ;426
keno számok kettesével: ;36;45; előfordulás ;453
keno számok kettesével: ;36;46; előfordulás ;398
keno számok kettesével: ;36;47; előfordulás ;448
keno számok kettesével: ;36;48; előfordulás ;410
keno számok kettesével: ;36;49; előfordulás ;452
keno számok kettesével: ;36;50; előfordulás ;438
keno számok kettesével: ;36;51; előfordulás ;445
keno számok kettesével: ;36;52; előfordulás ;414
keno számok kettesével: ;36;53; előfordulás ;442
keno számok kettesével: ;36;54; előfordulás ;433
keno számok kettesével: ;36;55; előfordulás ;376
keno számok kettesével: ;36;56; előfordulás ;404
keno számok kettesével: ;36;57; előfordulás ;442
keno számok kettesével: ;36;58; előfordulás ;391
keno számok kettesével: ;36;59; előfordulás ;420
keno számok kettesével: ;36;60; előfordulás ;404
keno számok kettesével: ;36;61; előfordulás ;428
keno számok kettesével: ;36;62; előfordulás ;441
keno számok kettesével: ;36;63; előfordulás ;428
keno számok kettesével: ;36;64; előfordulás ;412
keno számok kettesével: ;36;65; előfordulás ;426
keno számok kettesével: ;36;66; előfordulás ;451
keno számok kettesével: ;36;67; előfordulás ;446
keno számok kettesével: ;36;68; előfordulás ;431
keno számok kettesével: ;36;69; előfordulás ;435
keno számok kettesével: ;36;70; előfordulás ;389
keno számok kettesével: ;36;71; előfordulás ;409
keno számok kettesével: ;36;72; előfordulás ;412
keno számok kettesével: ;36;73; előfordulás ;414
keno számok kettesével: ;36;74; előfordulás ;427
keno számok kettesével: ;36;75; előfordulás ;431
keno számok kettesével: ;36;76; előfordulás ;434
keno számok kettesével: ;36;77; előfordulás ;428
keno számok kettesével: ;36;78; előfordulás ;386
keno számok kettesével: ;36;79; előfordulás ;441
keno számok kettesével: ;36;80; előfordulás ;438
keno számok kettesével: ;37;38; előfordulás ;426
keno számok kettesével: ;37;39; előfordulás ;383
keno számok kettesével: ;37;40; előfordulás ;426
keno számok kettesével: ;37;41; előfordulás ;407
keno számok kettesével: ;37;42; előfordulás ;412
keno számok kettesével: ;37;43; előfordulás ;439
keno számok kettesével: ;37;44; előfordulás ;409
keno számok kettesével: ;37;45; előfordulás ;434
keno számok kettesével: ;37;46; előfordulás ;421
keno számok kettesével: ;37;47; előfordulás ;436
keno számok kettesével: ;37;48; előfordulás ;408
keno számok kettesével: ;37;49; előfordulás ;439
keno számok kettesével: ;37;50; előfordulás ;426
keno számok kettesével: ;37;51; előfordulás ;384
keno számok kettesével: ;37;52; előfordulás ;401
keno számok kettesével: ;37;53; előfordulás ;449
keno számok kettesével: ;37;54; előfordulás ;390
keno számok kettesével: ;37;55; előfordulás ;445
keno számok kettesével: ;37;56; előfordulás ;408
keno számok kettesével: ;37;57; előfordulás ;398
keno számok kettesével: ;37;58; előfordulás ;389
keno számok kettesével: ;37;59; előfordulás ;426
keno számok kettesével: ;37;60; előfordulás ;367
keno számok kettesével: ;37;61; előfordulás ;421
keno számok kettesével: ;37;62; előfordulás ;433
keno számok kettesével: ;37;63; előfordulás ;413
keno számok kettesével: ;37;64; előfordulás ;423
keno számok kettesével: ;37;65; előfordulás ;407
keno számok kettesével: ;37;66; előfordulás ;415
keno számok kettesével: ;37;67; előfordulás ;448
keno számok kettesével: ;37;68; előfordulás ;423
keno számok kettesével: ;37;69; előfordulás ;433
keno számok kettesével: ;37;70; előfordulás ;403
keno számok kettesével: ;37;71; előfordulás ;404
keno számok kettesével: ;37;72; előfordulás ;407
keno számok kettesével: ;37;73; előfordulás ;404
keno számok kettesével: ;37;74; előfordulás ;382
keno számok kettesével: ;37;75; előfordulás ;399
keno számok kettesével: ;37;76; előfordulás ;400
keno számok kettesével: ;37;77; előfordulás ;392
keno számok kettesével: ;37;78; előfordulás ;400
keno számok kettesével: ;37;79; előfordulás ;423
keno számok kettesével: ;37;80; előfordulás ;435
keno számok kettesével: ;38;39; előfordulás ;449
keno számok kettesével: ;38;40; előfordulás ;394
keno számok kettesével: ;38;41; előfordulás ;420
keno számok kettesével: ;38;42; előfordulás ;438
keno számok kettesével: ;38;43; előfordulás ;454
keno számok kettesével: ;38;44; előfordulás ;452
keno számok kettesével: ;38;45; előfordulás ;477
keno számok kettesével: ;38;46; előfordulás ;426
keno számok kettesével: ;38;47; előfordulás ;467
keno számok kettesével: ;38;48; előfordulás ;419
keno számok kettesével: ;38;49; előfordulás ;438
keno számok kettesével: ;38;50; előfordulás ;442
keno számok kettesével: ;38;51; előfordulás ;428
keno számok kettesével: ;38;52; előfordulás ;429
keno számok kettesével: ;38;53; előfordulás ;421
keno számok kettesével: ;38;54; előfordulás ;472
keno számok kettesével: ;38;55; előfordulás ;442
keno számok kettesével: ;38;56; előfordulás ;439
keno számok kettesével: ;38;57; előfordulás ;432
keno számok kettesével: ;38;58; előfordulás ;387
keno számok kettesével: ;38;59; előfordulás ;412
keno számok kettesével: ;38;60; előfordulás ;430
keno számok kettesével: ;38;61; előfordulás ;428
keno számok kettesével: ;38;62; előfordulás ;461
keno számok kettesével: ;38;63; előfordulás ;446
keno számok kettesével: ;38;64; előfordulás ;426
keno számok kettesével: ;38;65; előfordulás ;430
keno számok kettesével: ;38;66; előfordulás ;451
keno számok kettesével: ;38;67; előfordulás ;445
keno számok kettesével: ;38;68; előfordulás ;455
keno számok kettesével: ;38;69; előfordulás ;444
keno számok kettesével: ;38;70; előfordulás ;440
keno számok kettesével: ;38;71; előfordulás ;448
keno számok kettesével: ;38;72; előfordulás ;444
keno számok kettesével: ;38;73; előfordulás ;447
keno számok kettesével: ;38;74; előfordulás ;458
keno számok kettesével: ;38;75; előfordulás ;382
keno számok kettesével: ;38;76; előfordulás ;433
keno számok kettesével: ;38;77; előfordulás ;411
keno számok kettesével: ;38;78; előfordulás ;406
keno számok kettesével: ;38;79; előfordulás ;465
keno számok kettesével: ;38;80; előfordulás ;424
keno számok kettesével: ;39;40; előfordulás ;392
keno számok kettesével: ;39;41; előfordulás ;426
keno számok kettesével: ;39;42; előfordulás ;424
keno számok kettesével: ;39;43; előfordulás ;440
keno számok kettesével: ;39;44; előfordulás ;426
keno számok kettesével: ;39;45; előfordulás ;457
keno számok kettesével: ;39;46; előfordulás ;423
keno számok kettesével: ;39;47; előfordulás ;401
keno számok kettesével: ;39;48; előfordulás ;416
keno számok kettesével: ;39;49; előfordulás ;425
keno számok kettesével: ;39;50; előfordulás ;448
keno számok kettesével: ;39;51; előfordulás ;421
keno számok kettesével: ;39;52; előfordulás ;405
keno számok kettesével: ;39;53; előfordulás ;416
keno számok kettesével: ;39;54; előfordulás ;446
keno számok kettesével: ;39;55; előfordulás ;407
keno számok kettesével: ;39;56; előfordulás ;398
keno számok kettesével: ;39;57; előfordulás ;418
keno számok kettesével: ;39;58; előfordulás ;401
keno számok kettesével: ;39;59; előfordulás ;397
keno számok kettesével: ;39;60; előfordulás ;395
keno számok kettesével: ;39;61; előfordulás ;439
keno számok kettesével: ;39;62; előfordulás ;412
keno számok kettesével: ;39;63; előfordulás ;405
keno számok kettesével: ;39;64; előfordulás ;378
keno számok kettesével: ;39;65; előfordulás ;443
keno számok kettesével: ;39;66; előfordulás ;423
keno számok kettesével: ;39;67; előfordulás ;444
keno számok kettesével: ;39;68; előfordulás ;427
